date,trend_label,sector,rsi_grps,r_1,ema_26_dist_lag1,volume_lag1,volume_sma_20_lag1,volume_ratio_lag1,bb_width_lag1,volatility_20_lag1,macd_histogram_lag1,month_sin,month_cos,bull_bear,bull_bear_lag1,macd_buy_sell
2021-06-17,Uptrend,Consumer,Neutral,-0.011813997079630498,0.017528764451405665,878016.0,1255260.0,0.6994694326275035,4.749116261280562,0.0161647919992472,0.3007138207531638,1.2246467991473532e-16,-1.0,1,0.0,1.0
2021-06-18,Uptrend,Consumer,Neutral,0.019518415272098116,0.0347037576511293,1167435.0,1258325.3,0.927768836881846,5.31298944494597,0.0165956431624599,0.3618920476330264,1.2246467991473532e-16,-1.0,1,1.0,1.0
2021-06-21,Uptrend,Consumer,Neutral,-0.014026278327753876,0.018760710294800673,1520826.0,1262306.25,1.2047995484455536,5.52064794061468,0.0155459943717493,0.3175804887047369,1.2246467991473532e-16,-1.0,0,1.0,1.0
2021-06-22,Uptrend,Consumer,Neutral,-0.010140605512328751,0.0078488313037385,1190341.0,1267597.9,0.9390525181526412,5.337042745112768,0.0153702034708448,0.2266179765443342,1.2246467991473532e-16,-1.0,1,0.0,1.0
2021-06-23,Sideways,Consumer,Neutral,0.012587882340177055,0.019059504761308247,1378232.0,1287473.5,1.0704934897689156,5.125193090072798,0.0154384078442192,0.2108611798581263,1.2246467991473532e-16,-1.0,1,1.0,1.0
2021-06-24,Downtrend,Consumer,Neutral,0.02316596171259479,0.03963555832592159,1492890.0,1293733.0,1.1539398005616306,5.726944257308617,0.0157442790824157,0.2910886951931944,1.2246467991473532e-16,-1.0,1,1.0,1.0
2021-06-25,Sideways,Consumer,Overbought,0.033840671298578685,0.06944498650134415,1658904.0,1312608.65,1.26382223673446,7.299675839955285,0.0171229054700827,0.4789386931674688,1.2246467991473532e-16,-1.0,1,1.0,1.0
2021-06-28,Sideways,Consumer,Overbought,0.0029834575967632227,0.06689965296996855,1244829.0,1312003.95,0.9487997349398224,8.481588729031131,0.0171170566238577,0.5809919824903582,1.2246467991473532e-16,-1.0,1,1.0,1.0
2021-06-29,Uptrend,Consumer,Overbought,0.0001354004470283847,0.06177112055518702,993428.0,1286520.75,0.7721818711435474,9.453313537702712,0.0170616158793949,0.6091938472752402,1.2246467991473532e-16,-1.0,0,1.0,1.0
2021-06-30,Uptrend,Consumer,Neutral,-0.01748200763949294,0.04002930602351577,1479750.0,1293333.15,1.144136760122479,9.17667982614563,0.01562934146007,0.5059154192161972,1.2246467991473532e-16,-1.0,0,0.0,1.0
2021-07-01,Uptrend,Consumer,Neutral,-0.010944211196532523,0.026526056607568124,1325695.0,1284153.3,1.0323494866228198,8.970399040587807,0.015577995758933,0.3557592883515805,-0.4999999999999997,-0.8660254037844388,1,0.0,1.0
2021-07-02,Uptrend,Consumer,Neutral,-0.0034884567575199847,0.021215139306488603,1370700.0,1285531.05,1.066251958674977,8.901039797332402,0.0153143845681547,0.2177432451223031,-0.4999999999999997,-0.8660254037844388,1,1.0,1.0
2021-07-05,Uptrend,Consumer,Neutral,0.03691164729858391,0.054955655490297226,1396257.0,1313664.3,1.0628719985768054,9.467392015701025,0.0171892831613892,0.2816990534004244,-0.4999999999999997,-0.8660254037844388,1,1.0,1.0
2021-07-06,Uptrend,Consumer,Overbought,0.008184120276433194,0.05863565839821041,1363098.0,1314637.6,1.0368621740318396,9.783907517745805,0.0165929168690304,0.3355114463411901,-0.4999999999999997,-0.8660254037844388,1,1.0,1.0
2021-07-07,Sideways,Consumer,Overbought,0.006658700858006212,0.060546338841051636,1118946.0,1292957.8,0.8654157158106784,10.273672228207689,0.0164898951853589,0.3723605670272518,-0.4999999999999997,-0.8660254037844388,1,1.0,1.0
2021-07-08,Sideways,Consumer,Overbought,0.015932919839797683,0.07142222201280457,1557023.0,1295630.75,1.2017490322763642,10.596901036574964,0.015816409206071,0.4411076017581035,-0.4999999999999997,-0.8660254037844388,1,1.0,1.0
2021-07-09,Sideways,Consumer,Overbought,0.004301642558344353,0.07001399045572894,1251142.0,1310991.25,0.9543480934750708,11.107941019119068,0.0155633565804854,0.4690788802764003,-0.4999999999999997,-0.8660254037844388,1,1.0,1.0
2021-07-12,Sideways,Consumer,Overbought,-0.0022136866908321648,0.06232467011956166,1478333.0,1318972.25,1.12082191266723,11.180919649588075,0.0155184396233036,0.4370484465561968,-0.4999999999999997,-0.8660254037844388,0,1.0,1.0
2021-07-13,Sideways,Consumer,Overbought,-0.0009129443085997027,0.05655340875862722,1125335.0,1317731.75,0.8539939938458643,11.24259175963016,0.0155072453856745,0.3744748348608762,-0.4999999999999997,-0.8660254037844388,1,0.0,1.0
2021-07-14,Uptrend,Consumer,Neutral,0.007539357173485241,0.05948340502412635,1466658.0,1322891.9,1.1086756219461318,11.524242457122597,0.0153716080071964,0.3366655406378749,-0.4999999999999997,-0.8660254037844388,0,1.0,1.0
2021-07-15,Uptrend,Consumer,Neutral,-0.0040225837671279355,0.050930622548456074,1197578.0,1338870.0,0.8944692165781591,11.271040861663352,0.0150172747414236,0.2587950168567494,-0.4999999999999997,-0.8660254037844388,0,0.0,1.0
2021-07-16,Uptrend,Consumer,Neutral,-0.009799516585852621,0.037555628515669896,1266019.0,1343799.2,0.9421191797107784,11.065054712449296,0.0149998533050328,0.1312273737630884,-0.4999999999999997,-0.8660254037844388,0,0.0,1.0
